date	user	tweet
Sun Oct 28 20:23:31 +0000 2018	cynicalbot	『結婚には、多くの苦痛があるが、独身には、楽しみがない。』(サミュエル・ジョンソン)
Sun Oct 28 19:53:31 +0000 2018	cynicalbot	『友愛の多くは見せかけ。恋情の多くは愚かさであるにすぎない』(シェークスピア)
Sun Oct 28 19:23:30 +0000 2018	cynicalbot	『ある一人の人間が成功すると、世間の人達というのは、よってたかって、足をひっぱって失脚させようとするが、いったん落ちぶれたとなると、助けようとするものである。』(エドガー･Ｗ･ハウ)
Sun Oct 28 18:53:30 +0000 2018	cynicalbot	『馬鹿な者は、独身の間は結婚した時のよろこびを空想し、結婚すると独身時のよろこびを空想する。 』(武者小路実篤)
Sun Oct 28 18:23:31 +0000 2018	cynicalbot	『友情というのは、大きな報酬を期待して、小さなサービスをするといった、一種のギブアンドテイクの契約である』(モンテスキュー)
Sun Oct 28 17:53:31 +0000 2018	cynicalbot	『結婚する娘は、多くの男の関心を一人の男の無関心と交換する』(ヘレン・ローランド)
Sun Oct 28 17:23:31 +0000 2018	cynicalbot	『急いで結婚する必要はない。結婚は果物と違って、いくら遅くても季節はずれになることはない』(トルストイ)
Sun Oct 28 16:53:31 +0000 2018	cynicalbot	『人間を動かす二つのてこは　恐怖と利益である』(ナポレオン1世)
Sun Oct 28 16:23:31 +0000 2018	cynicalbot	『人間は、自分が考えるほど不幸でもないし、それほど幸福でもない』(ラ・ロシュフコー)
Sun Oct 28 15:53:31 +0000 2018	cynicalbot	『恋は人を盲目にするが、結婚は視力を戻してくれる。』(リヒテンベルグ)
Sun Oct 28 13:53:32 +0000 2018	cynicalbot	『夫婦が長続きする秘訣だって？ それは、一緒にいる時間をなるべく少なくすることさ。』(ポール・ニューマン)
Sun Oct 28 13:23:32 +0000 2018	cynicalbot	『あらゆる人智の中で結婚に関する知識が一番遅れている。』(バルザック)
Sun Oct 28 12:53:31 +0000 2018	cynicalbot	『人間には　裏切ってやろうとたくらんだ裏切りより心弱きがゆえの裏切りのほうが多いのだ』(ラ・ロシュフーコー)
Sun Oct 28 12:23:31 +0000 2018	cynicalbot	『金を貸すと金と友達もなくしてしまう』(シェークスピア)
Sun Oct 28 11:53:31 +0000 2018	cynicalbot	『楽天的な人は、バラを見て、棘は見ない。悲観的な人は、棘ばかりじっと見つめているうちに美しいバラの存在を忘れてしまう』(カリール・ジブラーン)
Sun Oct 28 11:23:32 +0000 2018	cynicalbot	『結婚とは、熱病とは逆に、発熱で始まり悪寒で終わる。』(リヒテンベルグ)
Sun Oct 28 10:53:31 +0000 2018	cynicalbot	『青春というものは奇妙なものだ　外部は赤く輝いているが内部では何も感じられないのだ』(サミュエル・ジョンソン)
Sun Oct 28 10:23:32 +0000 2018	cynicalbot	『約束を守る最上の方法は、決して約束しないことだ』(ナポレオン1世)
Sun Oct 28 09:53:31 +0000 2018	cynicalbot	『人はいつも恋をしていなければならない。それが結婚してはならない理由である』(オスカー･ワイルド)
Sun Oct 28 09:23:31 +0000 2018	cynicalbot	『女房に愛される技術というものは発明されないものだろうか。』(ラ・ブリュイエール)
Sun Oct 28 08:53:32 +0000 2018	cynicalbot	『愛する女と一緒に日を送るよりは、愛する女のために死ぬ方がたやすい。』(バイロン)
Sun Oct 28 08:23:31 +0000 2018	cynicalbot	『どんな英雄も　最後には鼻につく英雄となる』(エマーソン)
Sun Oct 28 07:53:31 +0000 2018	cynicalbot	『人間の社交本能もその根本は何も直接的な本能ではない　つまり、社交を愛するからではなく孤独が恐ろしいからである』(ショーペンハウエル)
Sun Oct 28 07:23:32 +0000 2018	cynicalbot	『人が私に同意する時はいつでも、自分が間違っているような気がしてならない』(オスカー・ワイルド)
Sun Oct 28 06:53:31 +0000 2018	cynicalbot	『朝夕の食事はうまからずともほめて食うべし。』(伊達政宗)
Sun Oct 28 05:23:32 +0000 2018	cynicalbot	『結婚は、ほとんどすべての人が歓迎する悪である。』(メナンドロス)
Sun Oct 28 04:23:32 +0000 2018	cynicalbot	『さらに良くしようとして、良いものを駄目にしてしまうことが多い』(シェークスピア)
Sun Oct 28 03:53:31 +0000 2018	cynicalbot	『恋のない結婚のあるところには、結婚のない恋が生まれることだろう。』(フランクリン)
Sun Oct 28 03:23:32 +0000 2018	cynicalbot	『人生の大きな秘訣は決して他人の邪魔をしないことだ。』(Ｔ･ハリバートン)
Sun Oct 28 01:23:32 +0000 2018	cynicalbot	『結婚したまえ、君は後悔するだろう。 結婚しないでいたまえ、君は後悔するだろう。』(キルケゴール)
Sun Oct 28 00:53:31 +0000 2018	cynicalbot	『四ヶ月の交際が一生を保証するだろうか？ 』(ジャン・ジャック・ルソー)
Sat Oct 27 23:53:31 +0000 2018	cynicalbot	『馬鹿な者は、独身の間は結婚した時のよろこびを空想し、結婚すると独身時のよろこびを空想する。 』(武者小路実篤)
Sat Oct 27 23:23:32 +0000 2018	cynicalbot	『我々は幸福になるためによりも、幸福だと人に思わせるために四苦八苦しているのである』(ラ・ロシュフーコー)
Sat Oct 27 22:53:31 +0000 2018	cynicalbot	『結婚する娘は、多くの男の関心を一人の男の無関心と交換する』(ヘレン・ローランド)
Sat Oct 27 22:23:31 +0000 2018	cynicalbot	『結婚するとき、私は女房を食べてしまいたいほど可愛いと思った。今考えると、あのとき食べておけばよかった。』(アーサー・ゴッドフリー)
Sat Oct 27 21:53:31 +0000 2018	cynicalbot	『自分がこうなったのは環境が悪いからだ。と、文句ばかり言う人がいる』(バーナード・ショウ)
Sat Oct 27 21:23:31 +0000 2018	cynicalbot	『結婚とは、熱病とは逆に、発熱で始まり悪寒で終わる。』(リヒテンベルグ)
Sat Oct 27 20:53:31 +0000 2018	cynicalbot	『「男が家から一歩出ると7人の敵がいる」と言うがそれは嘘だ  本当の敵は家の中にいる』(藤岡藤巻)
Sat Oct 27 20:23:30 +0000 2018	cynicalbot	『若い頃は、私はお金こそが人生で最も大切なものだと思っていた。今、歳をとってそれが正しいことを知った。』(オスカー・ワイルド)
Sat Oct 27 19:53:31 +0000 2018	cynicalbot	『同情されたがる渇望は自己陶酔　しかも、他人の懐を傷めての自己陶酔の渇望である』(ニーチェ)
Sat Oct 27 19:23:30 +0000 2018	cynicalbot	『誰ひとり知るものもいない、人ごみの中をかき分けていくときほど孤独を感ずることはない』(ゲーテ)
Sat Oct 27 18:23:30 +0000 2018	cynicalbot	『人生はタマネギに似ている。一枚一枚皮をむいていくと、中には何もないことに気づく。』(Ｊ・Ｇ・ハネカー)
Sat Oct 27 17:53:31 +0000 2018	cynicalbot	『ずいぶんと敵を持ったけど、妻よ、お前のようなやつは初めてだ。』（バイロン）
Sat Oct 27 17:23:31 +0000 2018	cynicalbot	『多くの男が、最初の妻のおかげで成功し、成功のおかげで二番目の妻を得る。』(ジム・バッカス)
Sat Oct 27 16:23:31 +0000 2018	cynicalbot	『男は退屈から結婚し、女は好奇心から結婚する。そして双方とも失望する。 』(ワイルド)
Sat Oct 27 15:53:31 +0000 2018	cynicalbot	『結婚とは、ただ一人のために残りの人々をすべて断念せねばならぬ行為である。』(ムーア)
Sat Oct 27 15:23:31 +0000 2018	cynicalbot	『あらゆる真面目なことのなかで、結婚というやつが一番ふざけている。』(ボーマルシュ)
Sat Oct 27 14:53:31 +0000 2018	cynicalbot	『人間は判断力の欠如によって結婚し、忍耐力の欠如によって離婚し、記憶力の欠如によって再婚する。』(アルマン・サラクルー)
Sat Oct 27 14:23:32 +0000 2018	cynicalbot	『結婚は人生の墓場』(ことわざ)
Sat Oct 27 13:53:32 +0000 2018	cynicalbot	『独身者とは妻を見つけないことに成功した男である。 』(アンドレ・プレヴォー)
Sat Oct 27 13:23:32 +0000 2018	cynicalbot	『恋のない結婚のあるところには、結婚のない恋が生まれることだろう。』(フランクリン)
Sat Oct 27 11:53:32 +0000 2018	cynicalbot	『考古学者は女性にとって最高の夫だと思うわ。妻が年をとればとるほど、関心を持ってくれるんだから。』(アガサ・クリスティー)
Sat Oct 27 10:53:31 +0000 2018	cynicalbot	『友愛の多くは見せかけ。恋情の多くは愚かさであるにすぎない』(シェークスピア)
Sat Oct 27 09:53:31 +0000 2018	cynicalbot	『愛する女と一緒に日を送るよりは、愛する女のために死ぬ方がたやすい。』(バイロン)
Sat Oct 27 09:23:32 +0000 2018	cynicalbot	『人は無我夢中に急いで結婚するから一生悔いることになる。』(モリエール)
Sat Oct 27 08:53:31 +0000 2018	cynicalbot	『夫婦が長続きする秘訣だって？ それは、一緒にいる時間をなるべく少なくすることさ。』(ポール・ニューマン)
Sat Oct 27 08:23:32 +0000 2018	cynicalbot	『ある一人の人間が成功すると、世間の人達というのは、よってたかって、足をひっぱって失脚させようとするが、いったん落ちぶれたとなると、助けようとするものである。』(エドガー･Ｗ･ハウ)
Sat Oct 27 07:53:32 +0000 2018	cynicalbot	『人間の社交本能もその根本は何も直接的な本能ではない　つまり、社交を愛するからではなく孤独が恐ろしいからである』(ショーペンハウエル)
Sat Oct 27 06:53:30 +0000 2018	cynicalbot	『新しい喜びは、新しい苦痛をもたらす』(モーツァルト)
Sat Oct 27 06:23:31 +0000 2018	cynicalbot	『人間は判断力の欠如によって結婚し、忍耐力の欠如によって離婚し、憶力の欠如によって再婚する。』(アルマン・サラクルー)
Sat Oct 27 05:53:31 +0000 2018	cynicalbot	『不幸になる人々は、さらに不幸な人々によって慰められる』(イソップ物語)
Sat Oct 27 05:23:32 +0000 2018	cynicalbot	『素晴らしい結婚は、盲目の妻と、耳の不自由な夫の間で生まれる』(ミシェル・ド・ドンテーニュ)
Sat Oct 27 04:53:31 +0000 2018	cynicalbot	『友情には絶えず怠らぬ繕いが必要である』(サミュエル･ジョンソン)
Sat Oct 27 04:23:31 +0000 2018	cynicalbot	『我々がある人間を憎む場合、我々は彼の姿を借りて、我々の内部にある、何者かを憎んでいるのである』(ヘルマン・ヘッセ)
Sat Oct 27 03:53:31 +0000 2018	cynicalbot	『結婚したまえ、君は後悔するだろう。 結婚しないでいたまえ、君は後悔するだろう。』(キルケゴール)
Sat Oct 27 01:23:31 +0000 2018	cynicalbot	『金を貸すと、金も友達もなくしてしまう。金を借りると、倹約の心が鈍ってしまう』(シェークスピア)
Sat Oct 27 00:53:31 +0000 2018	cynicalbot	『馬鹿な者は、独身の間は結婚した時のよろこびを空想し、結婚すると独身時のよろこびを空想する。 』(武者小路実篤)
Fri Oct 26 23:53:31 +0000 2018	cynicalbot	『女はみんな結婚するほうがいい、男は一人も結婚しない方がいい』(ベンジャミン・ディズレーリ)
Fri Oct 26 23:23:32 +0000 2018	cynicalbot	『我々は幸福になるためによりも、幸福だと人に思わせるために四苦八苦しているのである』(ラ・ロシュフーコー)
Fri Oct 26 22:23:31 +0000 2018	cynicalbot	『人間は、自分が考えるほど不幸でもないし、それほど幸福でもない』(ラ・ロシュフコー)
Fri Oct 26 21:53:31 +0000 2018	cynicalbot	『女房に愛される技術というものは発明されないものだろうか。』(ラ・ブリュイエール)
Fri Oct 26 21:23:31 +0000 2018	cynicalbot	『人にどう見られているかを思い悩んでいるとき、 相手もあなたにどう見られているかを思い悩んでいる。』(マーフィー)
Fri Oct 26 20:53:30 +0000 2018	cynicalbot	『人間は判断力の欠如によって結婚し、忍耐力の欠如によって離婚し、記憶力の欠如によって再婚する。』(アルマン・サラクルー)
Fri Oct 26 20:23:31 +0000 2018	cynicalbot	『頼るべきものは人望ではなく　ただ己の力あるのみ』( ナポレオン1世)
Fri Oct 26 19:53:31 +0000 2018	cynicalbot	『結婚する奴は馬鹿だ。しないやつは――もっと馬鹿だ。』（バーナード・ショー）
Fri Oct 26 19:23:31 +0000 2018	cynicalbot	『楽天的な人は、バラを見て、棘は見ない。悲観的な人は、棘ばかりじっと見つめているうちに美しいバラの存在を忘れてしまう』(カリール・ジブラーン)
Fri Oct 26 18:53:30 +0000 2018	cynicalbot	『結婚とは、ただ一人のために残りの人々をすべて断念せねばならぬ行為である。』(ムーア)
Fri Oct 26 17:53:31 +0000 2018	cynicalbot	『我々人間は泣きながら生まれ、ぶつぶつと不平を言いながら生き、そしてそれから、がっかりして死んでゆくのである。』(トマス・フラー)
Fri Oct 26 17:23:30 +0000 2018	cynicalbot	『将来にむかって歩くことは、ぼくにはできません。将来にむかってつまずくこと、これはできます。いちばんうまくできるのは、倒れたままでいることです』(カフカ)
Fri Oct 26 16:53:31 +0000 2018	cynicalbot	『さらに良くしようとして、良いものを駄目にしてしまうことが多い』(シェークスピア)
Fri Oct 26 16:23:31 +0000 2018	cynicalbot	『自分がこうなったのは環境が悪いからだ。と、文句ばかり言う人がいる』(バーナード・ショウ)
Fri Oct 26 15:23:31 +0000 2018	cynicalbot	『恋愛とは美しい少女に出会い、そしてその少女が鱈のように見えるのに気がつくまでの中間にある甘美な休憩時間です 』(ジョン・バリモア)
Fri Oct 26 14:23:31 +0000 2018	cynicalbot	『ある一人の人間が成功すると、世間の人達というのは、よってたかって、足をひっぱって失脚させようとするが、いったん落ちぶれたとなると、助けようとするものである。』(エドガー･Ｗ･ハウ)
Fri Oct 26 13:53:32 +0000 2018	cynicalbot	『人生は恐れを知らぬ冒険か、無のどちらかである 』(ヘレン・ケラー)
Fri Oct 26 13:23:32 +0000 2018	cynicalbot	『朝夕の食事はうまからずともほめて食うべし。』(伊達政宗)
Fri Oct 26 12:53:31 +0000 2018	cynicalbot	『年をとったから遊ばなくなるのではなく遊ばなくなるから年をとるのだ』(バーナードショウ)
Fri Oct 26 11:23:32 +0000 2018	cynicalbot	『「男が家から一歩出ると7人の敵がいる」と言うがそれは嘘だ  本当の敵は家の中にいる』(藤岡藤巻)
Fri Oct 26 10:23:31 +0000 2018	cynicalbot	『青春というものは奇妙なものだ　外部は赤く輝いているが内部では何も感じられないのだ』(サミュエル・ジョンソン)
Fri Oct 26 09:53:31 +0000 2018	cynicalbot	『たいがいの人間は、一生懸命に働くのが好きである。とくに、給料を払う側のときには。』(フランクリン･Ｐ･ジョーン)
Fri Oct 26 09:23:31 +0000 2018	cynicalbot	『結婚は、ほとんどすべての人が歓迎する悪である。』(メナンドロス)
Fri Oct 26 08:53:31 +0000 2018	cynicalbot	『一窯のパンを焼き損ねれば一週間、収穫が悪ければ一年間、不幸な結婚をすれば一生を棒に振る。』(エストニアの諺)
Fri Oct 26 08:23:31 +0000 2018	cynicalbot	『人間は判断力の欠如によって結婚し、忍耐力の欠如によって離婚し、記憶力の欠如によって再婚する。』(アルマン・サラクルー)
